"datum_I","datum_II","sex","alter_I","sex_II","alter_II","note_all","not_m","note_d","note_p","note_c","an_1","an_2","an_3","an_4","an_5","an_6","an_7","lm_1","lm_2","lm_3","lm_4","lm_5","lm_6","lm_7","kom_al1","kom_al2","kom_al3","kom_al4","kom_c1","kom_c2","kom_c3","kom_c4","kom_d1","kom_d2","kom_d3","kom_d4","kom_m1","kom_m2","kom_m3","kom_m4","kom_p1","kom_p2","kom_p3","kom_p4","in_al1","in_al2","in_al3","in_c1","in_c2","in_c3","in_d1","in_d2","in_d3","in_m1","in_m2","in_m3","in_p1","in_p2","in_p3","nfc_01","nfc_02","nfc_03","nfc_05","nfc_13","nfc_14","nfc_04g","nfc_06g","nfc_07g","nfc_08g","nfc_09g","nfc_10g","nfc_11g","nfc_12g","nfc_15g","nfc_16g","item_sk","fsk_al","fsk_m","fsk_d","fsk_p","fsk_c","in_al","in_m","in_d","in_p","in_c","hae","fvm","ska_nfc","item_sk_2","kom_al1_2","kom_al2_2","kom_al3_2","kom_al4_2","kom_m1_2","kom_m2_2","kom_m3_2","kom_m4_2","kom_d1_2","kom_d2_2","kom_d3_2","kom_d4_2","kom_p1_2","kom_p2_2","kom_p3_2","kom_p4_2","kom_c1_2","kom_c2_2","kom_c3_2","kom_c4_2","in_al1_2","in_al2_2","in_al3_2","in_m1_2","in_m2_2","in_m3_2","in_d1_2","in_d2_2","in_d3_2","in_p1_2","in_p2_2","in_p3_2","in_c1_2","in_c2_2","in_c3_2","lm_1_2","lm_2_2","lm_3_2","lm_4_2","lm_5_2","lm_6_2","lm_7_2","an_1_2","an_2_2","an_3_2","an_4_2","an_5_2","an_6_2","an_7_2","nfc_01_2","nfc_02_2","nfc_03_2","nfc_05_2","nfc_13_2","nfc_14_2","nfc_04g_2","nfc_06g_2","nfc_07g_2","nfc_08g_2","nfc_09g_2","nfc_10g_2","nfc_11g_2","nfc_12g_2","nfc_15g_2","nfc_16g_2","note_all_2","not_m_2","note_d_2","note_p_2","note_c_2","fsk_al_2","fsk_m_2","fsk_d_2","fsk_p_2","fsk_c_2","hae_2","fvm_2","ska_nfc_2","in_al_2","in_m_2","in_d_2","in_p_2","in_c_2"
2008-03-12,2009-03-20,1,17,1,18,2.5,4,3,2,3,3,2,2.95272709792551,3,3,3,3,2,2,2,3,2,2,2,3,3,3,3,2,3,2,3,4,4,4,4,3,3,3,3,2,3,2,3,3,3,3,1,1,1.28979367795047,4,3,3,2,2,2,2,2,2.2555577482093,4,2,2,2,3,5,4,4,4,4,3,3,3,4,4,4,3,3,3,4,2.5,2.5,3,2,3.33333333333333,2.08518591606977,1.09659789265016,2.14285714285714,2.85038958541793,3.4375,3,3,3,3,4,2,2,2,3,4,4,4,4,2,2,2,2,2.51396648044693,2.58659217877095,2.50279329608939,2.46282383554302,3.59934714555952,4,3,2,2,2,3,3,3,1,1,1,2.42106818371541,2.47940115743831,2.62655134222186,2,1,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,5,3,3,5,3,3,3,5,3,3,4,6,6,2.3,NA,NA,NA,NA,3.25,2.25,4,2,2.51654394771257,2,2.28571428571429,3.625,3.53311571518651,2,3,1,2.50900689445853
2008-03-12,2009-03-20,1,17,1,18,3.6,4,3,4,4,3,4,3,2,4,3,3,2,3,3,3,2.50212992630539,2,3,3,2,3,3,2,1,1,2,3,3,3,4,3,2,3,3,2,2,1,2,4,4,3,2,2,1,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,4,3,2,2,2,2,3,4,4,5,1,2.75,2.75,3.25,1.75,1.5,3.66666666666667,3.66666666666667,3,2,1.66666666666667,2.64316141804363,3.14285714285714,2.875,2,3,2,3,3,4,2,4,2,3,4,4,3,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2,3,2,4,3,2,1,2,3,3,3,3,3,3,3,2,4,4,5,3,4,6,6,4,5,4,4,4,4,4,3,3,3,3,4,4,2.75,3,3.5,1,1,2.42857142857143,3,4.125,4,4,4,1.66666666666667,1.66666666666667
2008-03-12,2009-03-20,1,17,1,18,2.8,4,3,1,3,3,2,3,2,2,1,2,1,2,2,2,2,2,1,3,3,3,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2.59263378015667,1,1,1.28979367795047,3,3,3.03826564466214,2,2,2.18681102763076,1,1,1,2,1,1,3,1,7,3,3,4,1,1,2,2,2,3,3,2,2.75,2,2,1,1.25,2.19754459338556,2.06227034254358,3.01275521488738,1,1.09659789265016,1.71428571428571,2.14285714285714,2.4375,2,3,3,3,3,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,2,3,2,1,2,3.02880797288033,3,3,1,1,1,2,1,1,2,2,2,3,1,2,2,3,3,3,2,3,3,3,1,1,1,3,3,4,5,4,4,3,3,4,5,4,4,4,3.4,5,3,NA,4,3,2,3,1,2,2,2.85714285714286,3.3125,2.66666666666667,1.66666666666667,3.00960265762678,1,1.33333333333333
2008-03-12,2009-03-20,1,17,1,18,3,3,4,4,4,3,3,3,2,2,3,3,3,3,4,4,3,3,4,3,4,4,4,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,4,4,4,3,2,3,4,4,4,5,5,5,3,2,3,5,5,4,5,5,5,5,3,5,5,5,6,4,6,5,6,3,3.75,3,3,2,2,4,5,4,2.66666666666667,2.66666666666667,3.42857142857143,2.71428571428571,4.9375,3,4,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,4,3,4,4,5,4,3,3,2,1,1,1,1,1,1,3,3,3,3,3,2,3,3,3,3,2,2,2,3,4,4,4,4,4,4,4,4,4,3,3,4,4,5,4,4,2.8,3,3,5,3,4.25,4,4,2,1,2.85714285714286,2.57142857142857,3.9375,3.66666666666667,4.33333333333333,2.66666666666667,1,1
2008-03-12,2009-03-20,2,17,2,18,2.2,1,3,1,1,3,4,2,2,2,3,1,3,3,2,4,2,1,1,4,4,4,3,4,4,3,3,4,4,4,3,5,5,5,4,5,4,4,3,2,2,3,4,4,3,3,4,2,5,5,4,5,5,5,2,3,2,4,3,2,3,2,3,1,5,6,3,6,7,7,3,3.75,4.75,3.75,4,3.5,2.33333333333333,4.66666666666667,3,5,3.66666666666667,2.28571428571429,2.42857142857143,3.6875,3,3,2,3,2,5,4,4,5,4,4,3,4,5,4,4,4,3,3,2,3,1,2,3,4,4,3,1,2,2,5,5,4,4,4,4,2,2,3,4,1,2,2,3,3.12081795205914,2,4,3,2,2,7,6,3,5,7,4,4,4,4,5,2,1,7,4,2,5,2.4,2,3,2,2,2.5,4.5,3.75,4.25,2.75,2.28571428571429,2.73154542172273,4.375,2,3.66666666666667,1.66666666666667,4.66666666666667,4
2008-03-12,2009-03-20,2,17,2,18,3,2,3,3,NA,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2.47668393782383,2.51911977832917,2.40046681904897,2.35016287514864,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,2.3544236094756,2.34291568467839,2.48831106296906,3,3,2,4,3,3,3,3,3,4,3,4,4,5,3,3,4,3,5,4,3,5,4,4,4,3,2.75,4,3.25,3,2.43660835258765,3,3.33333333333333,2.66666666666667,3,2.39521678570768,2.71428571428571,2.85714285714286,3.875,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,2,2,1,3,2,3,3,2,2,3,2,2,2,2,3,1,2,4,4,5,3,4,4,4,4,3,5,4,3,4,4,3,4,2.8,4,3,3,3,3,3.25,3,3,2.25,2.57142857142857,2,3.875,3,3.33333333333333,3,3,1.66666666666667
2008-03-12,2009-03-20,2,17,2,18,3.9,4,4,3,5,3,3,2,3,2,2,2,2,3,3,3,2,3,2,3,3,3,3,1,1,1,2,2,3,3,3,3,4,3,3,4,4,3,3,2,2,3,1,2,1,2,2,3,3.14235340871244,3,3,3,2,3,4,5,6,6,4,5,3,3,4,4,4,4,4,4,3,3,4,3,3.25,2.75,3.5,1.25,2.33333333333333,3.04745113623748,2.33333333333333,2.66666666666667,1.33333333333333,2.57142857142857,2.42857142857143,4.125,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1.76626762246741,1,2.51396648044693,2.58659217877095,2.50279329608939,2.46282383554302,2,1,3,3,3,3,3,3,3,1,3,3,2.42106818371541,2.47940115743831,2.62655134222186,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,5,4,5,4.56798771312329,4.46914800603416,4,4,5,5,3.1,4,4.25,5,NA,3,3,3,1.69156690561685,2.51654394771257,2,2,4.25232098244734,2,3,3,2.33333333333333,2.50900689445853
2008-03-12,2009-03-20,1,18,1,19,3.2,5,3,4,4,3,3,3,3,2,2,1,2,1,3,3,1,2,2,3,3,3,3,2,3,1,1.64566717743024,4,5,4,4,1,1,1,1,2,3,1,1.58048088725901,3,4,3,2.3544236094756,2.34291568467839,2.48831106296906,4,4,5,1,1,1,2.45725871991354,2.4011821524514,2.63850090299803,2,2,2,4,3,4,3,4,4,6,5,2,2,4,4,4,2,3,1,4.25,1.89512022181475,1.91141679435756,3.33333333333333,1,4.33333333333333,2.49898059178766,2.39521678570768,2,2.42857142857143,3.4375,2,2,3,3,3,1,3,1,3,3,3,3,2,1,2,2,2,1,2,2,2,3,3,3,1,2,2,4,3,3,2,2,2,2,2,1,3,2,2,3,2,3,2,3,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4.25,2,4.25,3.75,2.75,2,2.75,1.75,1.75,2.42857142857143,2.57142857142857,4,3,1.66666666666667,3.33333333333333,2,1.66666666666667
2008-03-12,2009-03-20,1,18,1,19,3.6,3,4,2,3,3,3,3,2,3,2,3,3,3,4,4,3,2,4,3,3,3,4,3,4,3,4,2,2,2,2,4,4,4,4,3,3,3,3,3.28281676460515,3,4,4,4,4,3,2,3,5,4,4,3,3,3,4,3,4,4,2,2,4,4,4,4,5,4,5,5,7,7,2,3.25,4,2,3,3.5,3.42760558820172,4.33333333333333,2.66666666666667,3,4,3.28571428571429,2.71428571428571,4.25,3,3,3,3,3,4,4,4,4,3,2,3,2,4,3,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,4,3,2,2,1,1,2,1,5,4,2,4,3,3,4,6,6,4,5.92995564306487,5,6,6,6,6,3,3,4,3,3,3,4,2.5,3.5,3,3.28571428571429,1.71428571428571,4.74562222769155,3,4,3,3.66666666666667,3
2008-03-12,2009-03-20,2,18,2,19,3.1,2,4,5,3,3,3,3,3,3,3,4,2,3,3.38031561930121,4,3,3,3,4,4,4,3,2,2,1,3,4,3,4,4,3,3,3,2,3,3,3,2,4,3,3,3,3,3,3,1,3,3,3,2,3,2,3,3,1,2,2,6,5,5,6,6,5,1,3,2,1,2,2,4,3.75,2.75,3.75,2.75,2,3.33333333333333,2.66666666666667,2.33333333333333,2.66666666666667,3,3.05433080275732,3.14285714285714,3.25,3,4,3,4,4,2,2,2,1,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,1,2,1,2,3.72064833861716,3,2,6,2,2,6,6,3,3,5,5,5,6,6,7,2.9,5,3,3,3,3.75,1.75,3,2.75,2.25,2.71428571428571,1.85714285714286,4.42004052116357,3,1,3,3,3
2008-03-12,2009-03-20,1,16,1,17,3.2,3,4,3,1,4,3,2,2,3,3,3,2,3,3,2,3,2,2,3,3,3,3,5,4,3,3,3,3,3,2,3,4,4,3,4,4,2,3,1,1,2,4,3,4,2,2,3,4,3,4,2,2,2,4,4,3,3,4,3,4,6,3,6,7,7,6,6,3,3,NA,3,3.5,2.75,3.25,3.75,1.33333333333333,3.66666666666667,2.33333333333333,2,3.66666666666667,2.42857142857143,2.85714285714286,4.5,3,3,3,3,2,4,4,4,4,3,2,2,3,3,3,3,2,4,3,3,3,2,2,2,5,5,5,2,3,2,4,4,4,4,4,4,2,2,4,4,2,2,3,1,2,1,1,3,1,2,4,3,3,4,4,5,3,3,5,3,7,4,5,7,3,6,3.1,2,3.75,NA,NA,2.75,4,2.5,2.75,3.25,2.71428571428571,1.57142857142857,4.3125,2,5,2.33333333333333,4,4
2008-03-12,2009-03-20,1,17,1,18,3.2,3,3,5,4,4,4,2,3,3,3,3,3,2,4,3,2,1,3,3,3,3,3,1,1,1,1,3,4,4,4,1,3,2,2,2,5,2,2,2,2,3,1,2,1,4,4,4,1,2,2,1,2,1,4,4,2,6,1,2,1,4,1,1,4,2,2,4,6,4,2,3,2,3.75,2.75,1,2.33333333333333,1.66666666666667,4,1.33333333333333,1.33333333333333,2.57142857142857,3.14285714285714,3,2,3,4,3,3,2,2,2,2,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,3,4,1,1,1,1,1,1,1,1,2,2,2,1,2,4,3,3,3,3,3,3,3,2,3,3,2,2,5,4,4,5,5,3,3,5,7,6,3.2,4,3,5,3,3.25,2,4,1,1,1.57142857142857,3.14285714285714,3.875,3,1,3.33333333333333,1,1
2008-03-14,NA,1,17,NA,NA,2.3,2,3,1,1,1,1,1,2,2,1,1,3,3,3,3,2,3,3,4,4,3,3,5,4,4,4,2,2,2,2,5,5,4,4,4,4,2,3,2,2,3,4,4,5,3,3,3,4,4,4,2,2,2,4,4,4,4,3,3,4,3,4,5,5,5,5,5,5,5,3,3.5,4.5,2,3.25,4.25,2.33333333333333,4,3,2,4.33333333333333,2.85714285714286,1.28571428571429,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,18,NA,NA,3.5,3,3,4,4,1,1,2,1,2,1,1,3,2,3,3,2,3,2,3,3,3,3,2,2,1,2,3,4,3,4,3,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,3,2,2,5,4,5,3,3,4,4,6,4,2,3,4,5,7,4,3,2,3,3,3.5,2,1.75,2.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2,2.57142857142857,1.28571428571429,4.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,18,NA,NA,3.1,3,NA,4,NA,1,2,1,1,1,1,2,3,2,4,3,2,2,2,2,3,3,3,1,1.31622136568513,1.13152973874326,1.16441875237862,4,5,3,3,4,4,3.6564999370915,3,1,2,1,1,2,2,1,2.3544236094756,2.34291568467839,2.48831106296906,4,3.79847478566522,3.74604013974605,4,4,2,1,1,1,4,3,2,2,2,4,2,5,4,1,6,4,3,4,6,4,3,2.75,3.66412498427287,3.75,1.25,1.15304246420175,1.66666666666667,3.33333333333333,3.84817164180376,1,2.39521678570768,2.57142857142857,1.28571428571429,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,18,NA,NA,1.9,2,1,3,1,1,3,1,1,3,1,1,3,2,2,4,4,2,3,5,4,4,3,4,3,4,4,4,4,5,4,3,4,4,3,1,1,1,2,4,4,3,4,4,4,4,3,3,5,4,4,1,1,2,4,3,4,5,4,6,6,4,7,5,7,7,7,3,2,5,4,4,3.5,4.25,1.25,3.75,3.66666666666667,4.33333333333333,3.33333333333333,1.33333333333333,4,2.85714285714286,1.57142857142857,4.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,18,NA,NA,2.5,3,2,3,2,1,1,1,2,1,1,2,3,3,2,4,3,3,3,3,5,3,4,1,1,1,1,4,5,5,5,2,2,2,2,1,1,1,2,4,3,3,1,1,1,5,5,5,2,3,1,3,3,2,5,2,2,3,4,3,6,6,6,6,6,6,7,6,7,7,4,3.75,2,4.75,1.25,1,3.33333333333333,2,5,2.66666666666667,1,3,1.28571428571429,5.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,2,18,NA,NA,3,4,3,2,2,1,1,2,2,1,1,2,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,2,2,3,2,2,3,3,2,1,2,1,2,2,3,2,4,4,4,2,1,1,2,2,1,1,1,1,5,5,4,4,4,4,3,4,4,2,3,4,4,5,4,6,3,3,2.5,2.25,1.5,4,2.33333333333333,1.66666666666667,1.33333333333333,1,4,3.14285714285714,1.42857142857143,4.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,2,18,NA,NA,4,4,5,NA,3,1,2,2,1,2,1,3,3,3,3,4,3,3,4,3,4,4,3,3,4,3,4,2,4,3,4,4,5,4,4,2.59640102827763,2.69437585589556,2.51709941655899,2.47047773512093,4,3,3,3,4,5,4,4,3,5,5,4,2.45725871991354,2.4011821524514,2.63850090299803,5,6,5,6,5,4,6,4,6,4,7,5,6,6,5,5,3,3.5,4.25,3.25,2.56958850896328,3.5,3.33333333333333,4.66666666666667,3.66666666666667,2.49898059178766,4,3.28571428571429,1.71428571428571,5.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,17,NA,NA,1.5,2,1,1,2,2,1,2,1,1,1,2,4,3,3,4,2,2,4,4,5,4,5,3,3,2,3,4,3,2,3,4,4,3,4,4,3,2,3,4,4,4,2,2,2,2,2,2,3,3,3,2,2,2,5,3,3,5,4,3,5,4,5,4,6,5,4,5,6,6,3,4.5,3.75,3,3,2.75,4,3,2,2,2,3.14285714285714,1.42857142857143,4.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,2,17,NA,NA,2.5,1,3,3,2,2,2,2,2,2,2,2,3,3,3,4,2,3,3,3,3,4,3,4,3,3,4,1,2,1,1,5,5,5,5,4,4,3,3,2,3,2,3,2,1,1,3,3,5,5,4,3,2,4,7,4,4,6,2,2,5,1,4,4,1,4,5,1,7,5,4,3.25,5,1.25,3.5,3.5,2.33333333333333,4.66666666666667,2.33333333333333,3,2,3,2,3.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,18,NA,NA,3,2,3,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,3,1,1,2,2,3,3,3,3,3,3,4,3,1,1,2,2,3,3,3,2,1,1,3,3,2,3,2,2,2,3,1,5,4,4,4,3,3,4,4,5,5,5,5,5,4,5,5,3,3.25,3.25,3,1.5,1.5,3,2.33333333333333,2.66666666666667,2,1.33333333333333,2.28571428571429,2,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,18,NA,NA,2.6,3,2,5,4,2,2,2,2,1,1,1,3,2,4,4,3,3,4,3,4,3,3,1,1,1,1,5,5,4,5,1,2,1,1,1,1,1,1,4,4,4,1,1,1,5,5,4,1,1,1,1,1,1,6,7,7,6,5,6,7,6,7,6,7,7,4,7,7,7,2,3.25,1.25,4.75,1,1,4,1,4.66666666666667,1,1,3.28571428571429,1.57142857142857,6.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,1,18,NA,NA,2.2,3,2,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,4,4,4,4,3,3,3,3,1,1,1,1,4,3,3,1,1,1,5,4,5,3,3,3,1,1,1,7,4,5,7,5,3,6,6,6,6,6,6,6,6,6,6,3,4,3,4,1,1,3.33333333333333,3,4.66666666666667,1,1,3,2,5.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,2,18,NA,NA,4,5,4,4,3,2,1,1,2,1,2,1,3,2,3,3,3,2,3,2,2,1,2,3,2,3,2,2,2,3,2,1,2,1,1,1,2,2,1,3,2,2,1,1,1,2,1,2,1,1,1,1,1,2,3,4,2,5,3,3,5,4,4,2,3,4,3,5,3,2,3,1.75,1.25,2.25,1.5,2.5,2.33333333333333,1,1.66666666666667,1.33333333333333,1,2.71428571428571,1.42857142857143,3.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,2,18,NA,NA,2.65,2,3,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,4,5,5,5,5,4,3,4,4,3,3,4,3,3,3,4,5,3,5,5,5,3,4,4,5,5,4,4,3,3,4,3,4,3,3,4,6,4,7,7,2,3.75,5,3.75,3.75,3,3.33333333333333,5,4,3.66666666666667,3,3,2.28571428571429,4.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008-03-14,NA,2,18,NA,NA,3.6,5,3,4,4,4,4,4,4,4,4,4,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,3,3,2,3,1,2,2,1,2,1,2,4,4,3,3,1,1,1,4,4,3,2,1,3,4,3,5,2,2,2,2,2,2,2,2,2,6,2,1,2,3,4,4,1,2,1.5,2.75,2.25,1.25,3.33333333333333,2,3.66666666666667,4,1,1.57142857142857,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
